Time,NodeId,Delay
1.43241,36,0.346656
1.43352,36,0.23368
1.434,36,0.34824
1.43558,36,0.349824
1.43641,404,0.101225
1.43745,36,0.351697
1.43904,36,0.353281
1.44062,36,0.354865
1.44221,36,0.356449
1.44379,36,0.358033
1.44537,36,0.359616
1.44696,36,0.3612
1.44854,36,0.362784
1.45112,403,0.158214
1.4527,403,0.158214
1.45429,403,0.159797
1.45587,403,0.159797
1.45674,401,0.115435
1.45746,403,0.161381
1.45785,407,0.0994286
1.45904,403,0.161381
1.46062,403,0.162965
1.4609,36,0.33433
1.46221,403,0.162965
1.46251,36,0.335939
1.46412,36,0.337548
1.46554,403,0.164718
1.46572,36,0.339157
1.46713,403,0.166302
1.4679,36,0.38214
1.46871,403,0.118003
1.46948,36,0.383723
1.4703,403,0.119587
1.47106,36,0.385307
1.47143,402,0.28652
1.47188,403,0.119587
1.47265,36,0.386891
1.47346,403,0.121171
1.47352,36,0.300073
1.47398,402,0.177039
1.47423,36,0.388475
1.47505,403,0.121171
1.47582,36,0.390059
1.47635,36,0.302905
1.47663,403,0.122755
1.4774,36,0.391643
1.47898,36,0.393226
1.47942,36,0.305969
1.48057,36,0.39481
1.48202,36,0.30857
1.48245,36,0.396694
1.48374,36,0.397978
1.48532,36,0.399562
1.4869,36,0.401145
1.48849,36,0.402729
1.49007,36,0.404313
1.49165,36,0.405897
1.49324,36,0.407481
1.49482,36,0.409065
1.49655,36,0.410793
1.49813,36,0.412377
1.50001,36,0.414251
1.50159,36,0.415835
1.50318,36,0.417419
1.50476,36,0.419002
1.50634,36,0.420586
1.50793,36,0.42217
1.50951,36,0.423754
1.51109,36,0.425338
1.51268,36,0.426921
1.51426,36,0.428505
1.51471,36,0.312934
1.51585,36,0.430089
1.51636,400,0.314423
1.51636,36,0.314585
1.51743,36,0.431673
1.51801,36,0.316235
1.51827,400,0.187657
1.51901,36,0.433257
1.51966,36,0.317886
1.5206,36,0.434841
1.52218,36,0.436424
1.52318,403,0.167717
1.52377,36,0.438008
1.52476,403,0.1693
1.52578,36,0.440027
1.52634,403,0.169155
1.52732,36,0.398526
1.52775,36,0.441993
1.52793,403,0.170739
1.52895,36,0.443195
1.52951,403,0.170739
1.52987,36,0.401076
1.53054,36,0.444778
1.5311,403,0.172323
1.53212,36,0.446362
1.53255,36,0.403761
1.53282,403,0.172468
1.53318,36,0.29957
1.5337,36,0.447946
1.53441,403,0.174052
1.53446,406,0.29941
1.53497,36,0.406176
1.5354,36,0.449643
1.53599,403,0.174052
1.53687,36,0.451114
1.53708,36,0.303465
1.53729,406,0.184563
1.53752,36,0.408726
1.53758,403,0.175636
1.53845,36,0.452698
1.53916,403,0.175491
1.54004,36,0.454281
1.54047,36,0.41168
1.54074,403,0.177074
1.54162,36,0.455865
1.54233,403,0.177074
1.54321,36,0.457449
1.54391,403,0.177074
1.54479,36,0.459033
1.54564,403,0.178803
1.54637,36,0.460617
1.54722,403,0.178803
1.54796,36,0.4622
1.54954,36,0.463784
1.55113,36,0.465368
1.55215,403,0.183724
1.55255,36,0.291334
1.55271,36,0.466952
1.55373,403,0.145218
1.55429,36,0.468536
1.55468,36,0.293463
1.55531,403,0.146802
1.55588,36,0.47012
1.5569,403,0.146802
1.55746,36,0.471703
1.55848,403,0.148386
1.55904,36,0.473287
1.56006,403,0.148386
1.56063,36,0.474871
1.56165,403,0.149969
1.56221,36,0.476455
1.56323,403,0.149969
1.5638,36,0.478039
1.56452,36,0.338797
1.56482,403,0.151553
1.56538,36,0.479622
1.5664,403,0.151553
1.56696,36,0.481206
1.5674,36,0.341671
1.56798,403,0.153137
1.56855,36,0.48279
1.56957,403,0.153137
1.57013,36,0.484374
1.57115,403,0.154721
1.57171,36,0.485958
1.57273,403,0.154721
1.5733,36,0.487542
1.57432,403,0.156305
1.57488,36,0.489125
1.5759,403,0.156113
1.57647,36,0.490709
1.57784,408,0.312783
1.57805,36,0.492293
1.57949,408,0.190432
1.57963,36,0.493877
1.58122,36,0.495461
1.5828,36,0.497045
1.58439,36,0.498628
1.58597,36,0.500212
1.58623,36,0.386395
1.58664,402,0.289702
1.58755,36,0.501796
1.58911,36,0.389278
1.58914,36,0.50338
1.58919,402,0.289518
1.59072,36,0.504964
1.59159,36,0.46502
1.59198,402,0.292302
1.59199,36,0.39216
1.5923,36,0.506547
1.5932,36,0.466629
1.59389,36,0.508131
1.59453,402,0.182415
1.59481,36,0.468238
1.59488,36,0.395042
1.59539,36,0.421943
1.59582,36,0.510067
1.59641,36,0.469847
1.59706,36,0.511299
1.59802,36,0.471456
1.59822,36,0.424775
1.59866,36,0.512899
1.59963,36,0.473065
1.60022,36,0.514467
1.60106,36,0.427608
1.60181,36,0.51605
1.60339,36,0.517634
1.60389,36,0.43044
1.60512,36,0.519363
1.6067,36,0.520947
1.60714,36,0.433689
1.60843,36,0.522676
1.60955,36,0.436105
1.61002,36,0.524259
1.6116,36,0.525843
1.61318,36,0.527427
1.61535,36,0.529591
1.61693,36,0.531175
1.61852,36,0.532758
1.6201,36,0.534342
1.62168,36,0.535926
1.62327,36,0.53751
1.62485,36,0.539094
1.62643,36,0.540677
1.62802,36,0.542261
1.6296,36,0.543845
1.63119,36,0.545429
1.63193,403,0.212136
1.63277,36,0.547013
1.63351,403,0.212328
1.63435,36,0.548597
1.63509,403,0.212328
1.63594,36,0.55018
1.6371,403,0.214335
1.63752,36,0.551764
1.63868,403,0.21419
1.63911,36,0.553348
1.63954,36,0.510747
1.64027,403,0.215774
1.64069,36,0.554932
1.64097,36,0.439193
1.6419,36,0.513107
1.64233,36,0.556574
1.64262,36,0.440843
1.64315,403,0.21707
1.64386,36,0.5581
1.64427,36,0.442494
1.64445,36,0.515657
1.64473,403,0.218654
1.64544,36,0.559683
1.64592,36,0.444144
1.64632,403,0.218654
1.647,36,0.518207
1.64706,400,0.316443
1.64743,36,0.561674
1.64757,36,0.445795
1.6479,403,0.220237
1.64861,36,0.562851
1.64897,400,0.316743
1.64922,36,0.447445
1.64948,403,0.220237
1.64978,36,0.52099
1.65021,36,0.564458
1.65105,400,0.318826
1.65107,403,0.221821
1.65178,36,0.566019
1.65233,36,0.52354
1.65265,403,0.221821
1.65296,400,0.19206
1.65336,36,0.567602
1.65423,403,0.223405
1.65488,36,0.52609
1.65531,36,0.569558
1.65611,403,0.223695
1.65635,406,0.303625
1.65653,36,0.57077
1.65743,36,0.52864
1.65784,403,0.225424
1.65811,36,0.572354
1.65918,406,0.303289
1.65969,36,0.573938
1.66021,36,0.531424
1.66128,36,0.575522
1.66227,406,0.306381
1.66276,36,0.533974
1.6632,36,0.577441
1.66405,405,0.386132
1.66459,36,0.578834
1.66511,406,0.191586
1.66531,36,0.536524
1.66693,405,0.236299
1.66704,36,0.581288
1.66786,36,0.539074
1.66863,36,0.582872
1.67021,36,0.584455
1.6718,36,0.586039
1.67338,36,0.587623
1.67496,36,0.589207
1.67655,36,0.590791
1.67813,36,0.592374
1.67972,36,0.593958
1.6813,36,0.595542
1.68288,36,0.597126
1.68447,36,0.59871
1.68605,36,0.600294
1.68763,36,0.601877
1.68922,36,0.603461
1.6908,36,0.605045
1.69124,403,0.257245
1.69239,36,0.606629
1.69283,403,0.258829
1.69397,36,0.608213
1.69441,403,0.258829
1.69555,36,0.609797
1.69599,403,0.260413
1.69714,36,0.61138
1.69758,403,0.260123
1.69872,36,0.612964
1.69916,403,0.261707
1.70031,36,0.614548
1.70075,403,0.261707
1.70189,36,0.616132
1.70233,403,0.261707
1.70347,36,0.617716
1.70391,403,0.263291
1.70411,408,0.315045
1.70506,36,0.619299
1.7055,403,0.263291
1.70576,408,0.315045
1.70664,36,0.620883
1.70678,402,0.294664
1.70708,403,0.264874
1.70756,408,0.316846
1.70822,36,0.622467
1.70866,403,0.264874
1.70921,408,0.194495
1.70933,402,0.295069
1.70981,36,0.624051
1.71025,403,0.266458
1.71139,36,0.625635
1.71183,403,0.266458
1.71188,402,0.297619
1.71298,36,0.627219
1.71341,36,0.539961
1.71342,403,0.268042
1.71443,402,0.297562
1.71456,36,0.628802
1.715,403,0.268042
1.71585,36,0.542403
1.71628,36,0.630527
1.71673,403,0.269771
1.71744,402,0.300579
1.71773,36,0.63197
1.71868,36,0.545235
1.71931,36,0.633554
1.71999,402,0.300636
1.72026,36,0.593694
1.72089,36,0.635138
1.72152,36,0.548067
1.72187,36,0.595303
1.72248,36,0.636722
1.72254,402,0.303186
1.72348,36,0.596912
1.72406,36,0.638305
1.72461,36,0.551159
1.72509,36,0.598521
1.72509,402,0.197775
1.72565,36,0.639889
1.72684,36,0.600277
1.72723,36,0.641473
1.72766,36,0.554215
1.72845,36,0.601886
1.72881,36,0.643057
1.73006,36,0.603495
1.73027,36,0.556824
1.73071,36,0.644948
1.73167,36,0.605104
1.73198,36,0.646224
1.7331,36,0.559656
1.73343,36,0.606861
1.73358,36,0.64782
1.73504,36,0.60847
1.73507,36,0.501459
1.73515,36,0.649392
1.7362,36,0.562748
1.73665,36,0.610079
1.73673,36,0.650976
1.73826,36,0.611688
1.73832,36,0.65256
1.73897,36,0.505354
1.73903,36,0.56558
1.7399,36,0.654144
1.74148,36,0.655727
1.74187,36,0.542034
1.74192,36,0.56847
1.74286,36,0.509249
1.74307,36,0.657311
1.74465,36,0.658895
1.74475,36,0.544917
1.74509,36,0.571637
1.74624,36,0.660479
1.74676,36,0.513144
1.74763,36,0.547799
1.74782,36,0.662063
1.74882,36,0.487598
1.7494,36,0.663646
1.75052,36,0.550681
1.75095,36,0.489727
1.75099,36,0.66523
1.75157,36,0.622778
1.75257,36,0.666814
1.75308,36,0.491856
1.7534,36,0.553563
1.75412,36,0.625328
1.75455,36,0.668795
1.75521,36,0.493985
1.75574,36,0.669982
1.75628,36,0.556446
1.75667,36,0.627878
1.75732,36,0.671566
1.75891,36,0.673149
1.75934,36,0.630549
1.76049,36,0.674733
1.76177,36,0.632978
1.7622,36,0.676445
1.76366,36,0.677901
1.76432,36,0.635528
1.76497,36,0.563195
1.76524,36,0.679485
1.76662,36,0.564845
1.76683,36,0.681069
1.76726,36,0.638468
1.76827,36,0.566496
1.76841,36,0.682652
1.76942,36,0.640628
1.76992,36,0.568146
1.76999,36,0.684236
1.77158,36,0.68582
1.77173,36,0.569947
1.77201,36,0.643219
1.77316,36,0.687404
1.77338,36,0.571598
1.77452,36,0.645728
1.77499,36,0.631288
1.77503,36,0.573248
1.77633,36,0.632624
1.77668,36,0.574899
1.7773,36,0.648511
1.77791,36,0.574822
1.77848,36,0.5767
1.7795,36,0.576406
1.77993,36,0.651138
1.78013,36,0.578351
1.78059,400,0.319696
1.78108,36,0.518112
1.78178,36,0.580001
1.7824,36,0.653611
1.78248,406,0.308954
1.7825,400,0.319996
1.78284,36,0.519868
1.78343,36,0.581651
1.78425,36,0.519551
1.78441,400,0.321904
1.78495,36,0.656161
1.78531,406,0.308954
1.78583,36,0.521135
1.78632,400,0.322204
1.78742,36,0.466645
1.78785,36,0.659057
1.78814,406,0.311787
1.78858,400,0.324462
1.789,36,0.468229
1.79005,36,0.661261
1.79049,400,0.324762
1.79058,36,0.465984
1.79097,406,0.311556
1.79102,36,0.565291
1.79217,36,0.467568
1.79239,400,0.32667
1.7926,36,0.663811
1.79345,36,0.56772
1.79388,36,0.465967
1.7943,400,0.202716
1.79432,406,0.314907
1.79515,36,0.666361
1.79566,36,0.417093
1.79628,36,0.570552
1.79692,36,0.418346
1.79716,406,0.315137
1.79817,36,0.669378
1.7986,36,0.416863
1.79911,36,0.573385
1.79999,406,0.31797
1.80009,36,0.418346
1.80072,36,0.671928
1.80167,36,0.410916
1.80282,406,0.207429
1.80325,36,0.4125
1.80369,36,0.674896
1.80484,36,0.413939
1.80582,36,0.677028
1.80642,36,0.415523
1.80801,36,0.410627
1.80844,36,0.679647
1.80959,36,0.41221
1.81092,36,0.682128
1.81135,36,0.413973
1.81276,36,0.415378
1.81347,36,0.684677
1.81434,36,0.416817
1.81592,36,0.418401
1.81636,36,0.687566
1.81751,36,0.37955
1.81909,36,0.381134
1.81969,405,0.389061
1.82068,36,0.37955
1.8224,36,0.381279
1.82258,405,0.389061
1.82399,36,0.379695
1.82557,36,0.381279
1.82572,405,0.392207
1.82716,36,0.379503
1.8286,405,0.242374
1.82874,36,0.381087
1.83032,36,0.376036
1.83104,36,0.657588
1.83133,402,0.304012
1.83205,36,0.3697
1.83306,408,0.318346
1.83364,36,0.371284
1.83388,402,0.304012
1.83407,36,0.660621
1.83471,408,0.318346
1.83522,36,0.372723
1.83629,404,0.501102
1.83636,408,0.319996
1.83643,402,0.306562
1.8367,36,0.663253
1.83713,36,0.374637
1.83801,408,0.319996
1.83839,36,0.375746
1.83898,402,0.306427
1.83953,36,0.666085
1.83996,408,0.321949
1.83997,36,0.377329
1.84019,404,0.307004
1.84153,402,0.308977
1.84156,36,0.376011
1.84161,408,0.321949
1.84237,36,0.668918
1.84314,36,0.377595
1.84326,408,0.323599
1.84408,402,0.309112
1.84491,408,0.203942
1.84516,36,0.368382
1.84559,36,0.672143
1.84663,402,0.311662
1.84674,36,0.369966
1.84803,36,0.674583
1.84824,407,0.489822
1.84846,36,0.371543
1.84894,36,0.722369
1.84918,402,0.311662
1.84991,36,0.372988
1.85037,407,0.297817
1.85055,36,0.723978
1.85064,403,0.402098
1.85086,36,0.677415
1.85149,36,0.374427
1.85215,36,0.725587
1.85222,403,0.403682
1.85308,36,0.376011
1.8537,36,0.680247
1.85376,36,0.727196
1.8545,402,0.314025
1.85466,36,0.37745
1.85537,36,0.728805
1.85551,403,0.387614
1.85624,36,0.379034
1.85668,36,0.68323
1.85698,36,0.730414
1.85705,402,0.316575
1.85783,36,0.360485
1.85859,36,0.732023
1.85941,36,0.362068
1.8596,402,0.220058
1.85985,36,0.686397
1.8602,36,0.733632
1.86029,403,0.39239
1.861,36,0.360485
1.86181,36,0.735241
1.86187,403,0.39239
1.86215,402,0.222608
1.86245,36,0.689004
1.86289,36,0.362374
1.86342,36,0.73685
1.86345,403,0.393974
1.86416,36,0.360485
1.8647,402,0.222798
1.86517,36,0.738606
1.86528,36,0.691836
1.86618,36,0.737389
1.86678,36,0.740215
1.86725,402,0.225348
1.86812,36,0.694669
1.86839,36,0.741824
1.8687,36,0.739909
1.8698,402,0.225348
1.87,36,0.743433
1.87095,36,0.697501
1.87138,36,0.742591
1.87152,403,0.400454
1.87161,36,0.745042
1.87235,402,0.227898
1.8731,403,0.402038
1.87322,36,0.746651
1.8741,36,0.700652
1.87453,36,0.745742
1.87469,403,0.402038
1.87483,36,0.74826
1.87627,403,0.403622
1.87635,36,0.747559
1.87644,36,0.749869
1.87678,36,0.703335
1.87785,403,0.403622
1.87834,36,0.751773
1.8789,36,0.750109
1.87944,403,0.403622
1.87945,36,0.705998
1.87995,36,0.753382
1.87996,401,0.538652
1.88102,403,0.405206
1.88145,36,0.752659
1.88156,36,0.754991
1.88261,403,0.405206
1.88279,401,0.318267
1.8828,36,0.709349
1.88317,36,0.7566
1.884,36,0.755209
1.88419,403,0.40679
1.88478,36,0.758209
1.88563,36,0.712181
1.88638,36,0.759818
1.88677,36,0.757979
1.88799,36,0.761427
1.88841,403,0.40943
1.88846,36,0.715014
1.88897,36,0.687196
1.8891,36,0.760309
1.8896,36,0.763036
1.89063,36,0.688847
1.89152,36,0.718074
1.89196,36,0.763164
1.89228,36,0.690497
1.89393,36,0.692148
1.89413,36,0.720679
1.89456,36,0.765769
1.89458,36,0.694749
1.89558,36,0.693798
1.89571,403,0.416731
1.89675,36,0.767959
1.89718,36,0.723735
1.89723,36,0.695449
1.89747,36,0.697632
1.89888,36,0.697099
1.89944,36,0.77065
1.89987,36,0.726426
1.90035,36,0.700514
1.90053,36,0.698749
1.90185,36,0.773059
1.90218,36,0.7004
1.90272,36,0.729268
1.90323,36,0.703396
1.90383,36,0.70205
1.9044,36,0.775609
1.90563,36,0.703852
1.90638,36,0.706542
1.90728,36,0.705502
1.90736,36,0.778569
1.90893,36,0.707153
1.90926,36,0.709424
1.9095,36,0.780709
1.91058,36,0.708803
1.91214,36,0.712307
1.91223,36,0.710453
1.91228,36,0.783492
1.91388,36,0.712104
1.91463,406,0.31924
1.91483,36,0.786042
1.91502,36,0.715189
1.91553,36,0.713754
1.91718,36,0.715405
1.91727,400,0.325686
1.91746,406,0.31924
1.91785,36,0.789059
1.91817,36,0.718335
1.91914,36,0.717357
1.91918,400,0.325986
1.9203,406,0.322072
1.9204,36,0.791609
1.92079,36,0.719008
1.92105,36,0.721217
1.92109,400,0.327894
1.92244,36,0.720658
1.923,400,0.328194
1.92313,406,0.322072
1.9232,36,0.794407
1.92393,36,0.7241
1.92409,36,0.722308
1.92491,400,0.330103
1.9255,36,0.796709
1.92574,36,0.723959
1.92596,406,0.324904
1.92682,400,0.330402
1.92682,36,0.726982
1.92739,36,0.725609
1.92805,36,0.799258
1.92872,400,0.332311
1.92879,406,0.324904
1.92904,36,0.72726
1.9306,36,0.801808
1.93063,400,0.33261
1.93069,36,0.72891
1.93162,406,0.327737
1.93307,400,0.333434
1.93315,36,0.804358
1.93446,406,0.32732
1.93497,400,0.335343
1.93587,36,0.807078
1.93688,400,0.216622
1.93751,36,0.7039
1.93825,36,0.809458
1.93879,400,0.21853
1.94041,406,0.330853
1.9407,400,0.21883
1.9408,36,0.812008
1.94141,36,0.707795
1.94261,400,0.220739
1.94324,406,0.333685
1.94335,36,0.814558
1.94452,400,0.221038
1.94525,36,0.684026
1.9453,36,0.71169
1.9459,36,0.817108
1.94607,406,0.232662
1.94643,400,0.222947
1.94738,36,0.686156
1.94845,36,0.819658
1.9489,406,0.235494
1.9492,36,0.715585
1.9495,36,0.688285
1.95114,36,0.822347
1.95163,36,0.690414
1.9517,36,0.778249
1.95174,406,0.235885
1.95309,36,0.71948
1.95355,36,0.824758
1.95376,36,0.692543
1.95453,36,0.781081
1.95457,406,0.238717
1.95589,36,0.694672
1.9561,36,0.827308
1.95699,36,0.723374
1.9574,406,0.238717
1.95747,36,0.784025
1.95935,36,0.830558
1.96019,36,0.786746
1.96023,406,0.241549
1.96222,36,0.833433
1.96303,36,0.789578
1.96445,36,0.835658
1.96531,408,0.324336
1.9654,403,0.484835
1.96586,36,0.792411
1.96668,402,0.319681
1.96696,408,0.324336
1.967,36,0.838208
1.96715,403,0.486586
1.96861,408,0.325987
1.96869,36,0.795243
1.96874,403,0.486285
1.96923,402,0.322231
1.96955,36,0.840758
1.97026,408,0.325987
1.97173,36,0.79828
1.97178,402,0.321998
1.97188,403,0.489432
1.97191,408,0.327637
1.97216,36,0.84337
1.97356,408,0.327637
1.97375,403,0.490015
1.97433,402,0.324548
1.97436,36,0.800908
1.97521,408,0.329287
1.97522,36,0.846431
1.97533,403,0.491599
1.97686,408,0.329287
1.97688,402,0.324548
1.97692,403,0.491599
1.97719,36,0.80374
1.97762,36,0.84883
1.9785,403,0.493182
1.97922,36,0.852652
1.97943,402,0.327098
1.97975,36,0.850958
1.98009,403,0.493182
1.98018,36,0.806734
1.98032,408,0.331094
1.98083,36,0.854261
1.98106,405,0.394825
1.98167,403,0.494766
1.98197,408,0.332744
1.98221,402,0.327331
1.9823,36,0.853508
1.98244,36,0.85587
1.98317,36,0.809717
1.98325,403,0.494766
1.98362,408,0.218645
1.98394,405,0.394825
1.98405,36,0.857479
1.98476,402,0.329881
1.98484,403,0.49635
1.98485,36,0.856058
1.98527,408,0.220295
1.98566,36,0.859088
1.98598,36,0.812534
1.98642,403,0.49635
1.98682,405,0.397708
1.98692,408,0.220295
1.98726,36,0.860697
1.98731,402,0.329881
1.98757,36,0.858775
1.988,403,0.497934
1.98852,36,0.81507
1.98857,408,0.221946
1.98887,36,0.862306
1.98959,403,0.497934
1.9897,405,0.397708
1.98986,402,0.332431
1.98995,36,0.861158
1.99022,408,0.221946
1.99048,36,0.863915
1.99117,403,0.497934
1.99135,36,0.817902
1.99187,408,0.223596
1.99209,36,0.865524
1.99241,402,0.332198
1.9925,36,0.863708
1.99276,403,0.499518
1.99311,405,0.401117
1.9937,36,0.867133
1.99418,36,0.820735
1.99496,402,0.334748
1.99505,36,0.866258
1.99517,403,0.50035
1.99531,36,0.868742
1.99599,405,0.401117
1.99692,36,0.870351
1.99707,36,0.823621
1.99751,402,0.334748
1.9976,36,0.868808
1.99853,36,0.87196
1.99888,405,0.404
2.00006,402,0.334748
2.00014,36,0.873569
2.00024,36,0.826788
2.00071,36,0.871918
2.00175,36,0.875178
2.00176,405,0.25989
2.0027,36,0.873908
2.00285,402,0.337531
2.00313,36,0.829684
2.00335,36,0.876787
2.00496,36,0.878396
2.00525,36,0.876458
2.0054,402,0.337531
2.00577,36,0.832323
2.00657,36,0.880005
2.00816,36,0.879364
2.00833,36,0.881762
2.00912,36,0.835674
2.00994,36,0.883371
2.01035,36,0.881558
2.01184,36,0.885274
2.01195,36,0.838507
2.01288,402,0.345011
2.01291,36,0.884116
2.01345,36,0.886883
2.01463,36,0.812849
2.01505,36,0.841598
2.01506,36,0.888492
2.01543,402,0.263856
2.01548,36,0.886688
2.01628,36,0.814499
2.01667,36,0.890101
2.01788,36,0.844431
2.01793,36,0.816149
2.01798,402,0.266406
2.01828,36,0.89171
2.01831,36,0.889521
2.01958,36,0.8178
2.01989,36,0.893319
2.02053,402,0.266406
2.02083,36,0.892035
2.02123,36,0.81945
2.02126,36,0.847811
2.0215,36,0.894928
2.02288,36,0.821101
2.02308,402,0.268956
2.0231,36,0.894307
2.0231,36,0.896537
2.02354,36,0.850095
2.02453,36,0.822751
2.02471,36,0.898146
2.02563,402,0.268956
2.02565,36,0.896857
2.02618,36,0.824402
2.02632,36,0.899755
2.02638,36,0.852928
2.02783,36,0.826052
2.02793,36,0.901364
2.02818,402,0.271506
2.0282,36,0.899407
2.02921,36,0.85576
2.02948,36,0.827702
2.02954,36,0.902973
2.03073,402,0.271386
2.03075,36,0.901957
2.03113,36,0.829353
2.03115,36,0.904582
2.03204,36,0.858593
2.03276,36,0.906191
2.03278,36,0.831003
2.03328,402,0.273936
2.0335,36,0.904705
2.03437,36,0.9078
2.03443,36,0.832654
2.03508,36,0.861632
2.03583,402,0.274056
2.03585,36,0.907057
2.03598,36,0.909409
2.03608,36,0.834304
2.03771,36,0.864257
2.03773,36,0.835954
2.03803,36,0.91146
2.03838,402,0.276606
2.03857,36,0.909781
2.03874,404,0.505555
2.03938,36,0.837605
2.03964,36,0.913069
2.04054,36,0.86709
2.04093,402,0.276606
2.04097,36,0.91218
2.04103,36,0.839255
2.04125,36,0.914678
2.04263,404,0.505555
2.04268,36,0.840906
2.04285,36,0.916287
2.04337,36,0.869922
2.04348,402,0.279156
2.0438,36,0.915012
2.04446,36,0.917896
2.04449,36,0.842707
2.04467,407,0.492121
2.04603,402,0.278766
2.04607,36,0.919505
2.04614,36,0.844358
2.04617,36,0.917376
2.0466,36,0.873152
2.0468,407,0.492121
2.04688,404,0.509806
2.0473,36,0.847464
2.04768,36,0.921114
2.04809,36,0.84631
2.04858,402,0.281316
2.0486,36,0.919807
2.04913,407,0.494445
2.04929,36,0.922723
2.04946,36,0.876017
2.04974,36,0.847961
2.05018,36,0.850346
2.05078,404,0.315707
2.0509,36,0.924332
2.05113,402,0.281706
2.05115,36,0.922357
2.05126,407,0.302439
2.05139,36,0.849611
2.05187,36,0.878419
2.05251,36,0.925941
2.05304,36,0.851261
2.05306,36,0.853229
2.05409,36,0.925295
2.05412,36,0.92755
2.05469,36,0.852912
2.05522,36,0.829493
2.05573,36,0.929159
2.05595,36,0.856111
2.05625,36,0.927457
2.05634,36,0.854562
2.05734,36,0.930768
2.05799,36,0.856213
2.058,406,0.336488
2.05831,36,0.832584
2.05883,36,0.858993
2.05894,36,0.932377
2.05918,36,0.930385
2.05964,36,0.857863
2.06043,400,0.33534
2.06055,36,0.933986
2.06084,406,0.339321
2.06114,36,0.835417
2.06129,36,0.859514
2.06158,36,0.932784
2.06171,36,0.861876
2.06216,36,0.935595
2.06234,400,0.337249
2.06294,36,0.861164
2.06367,406,0.339061
2.0639,36,0.935107
2.06425,400,0.337401
2.06433,36,0.890883
2.06459,36,0.864758
2.06459,36,0.862814
2.06615,400,0.33931
2.06624,36,0.864465
2.0665,406,0.341894
2.06676,36,0.937966
2.06719,36,0.893742
2.06747,36,0.86764
2.06789,36,0.866115
2.06806,400,0.339609
2.069,36,0.940207
2.06933,406,0.34167
2.06954,36,0.867766
2.06992,36,0.896476
2.06997,400,0.341518
2.07036,36,0.870522
2.07119,36,0.869416
2.07155,36,0.942757
2.07206,400,0.341992
2.07217,406,0.344502
2.07247,36,0.899024
2.07285,36,0.871067
2.07324,36,0.873405
2.07396,400,0.343901
2.0741,36,0.945307
2.07495,36,0.87317
2.07526,406,0.344985
2.0753,36,0.901856
2.07587,400,0.3442
2.07639,36,0.876551
2.0766,36,0.874821
2.07665,36,0.947857
2.07778,400,0.346109
2.07809,406,0.347818
2.07814,36,0.904689
2.07825,36,0.876471
2.07927,36,0.879433
2.07943,36,0.950636
2.07969,400,0.346261
2.0799,36,0.878121
2.08092,406,0.347818
2.08101,36,0.907563
2.08155,36,0.879772
2.0816,400,0.34817
2.08175,36,0.952957
2.08215,36,0.882315
2.0832,36,0.881422
2.08351,400,0.34847
2.08375,406,0.35065
2.08418,36,0.910731
2.08461,36,0.955821
2.08485,36,0.883073
2.08503,36,0.885197
2.08542,400,0.348769
2.0865,36,0.884723
2.08659,406,0.350391
2.08663,36,0.913186
2.0875,400,0.350852
2.0875,36,0.958709
2.08791,36,0.88808
2.08815,36,0.886374
2.08941,400,0.351152
2.08942,406,0.353223
2.08947,36,0.916018
2.0898,36,0.888024
2.0899,36,0.961108
2.0908,36,0.890962
2.09145,36,0.889674
2.09225,406,0.353223
2.0923,36,0.918851
2.09236,400,0.354109
2.09273,36,0.963941
2.0931,36,0.891325
2.09368,36,0.893844
2.09427,400,0.245336
2.09475,36,0.892975
2.09508,406,0.353166
2.09527,36,0.966474
2.0957,36,0.922251
2.09618,400,0.247245
2.0964,36,0.894626
2.09656,36,0.896727
2.09751,36,0.968723
2.09796,36,0.924515
2.09805,36,0.896276
2.09809,400,0.247544
2.09971,36,0.897927
2.09997,36,0.900136
2.1,400,0.249453
2.10006,36,0.971273
2.1008,36,0.927348
2.10191,400,0.249753
2.10285,36,0.903019
2.10355,36,0.974757
2.10382,400,0.251661
2.10398,36,0.930533
2.10416,408,0.334239
2.10572,400,0.251961
2.10574,36,0.905901
2.10581,408,0.335889
2.10635,36,0.977561
2.10679,36,0.933338
2.10746,408,0.335738
2.10763,400,0.253869
2.10862,36,0.908783
2.10865,36,0.979857
2.10911,408,0.337389
2.1095,36,0.982936
2.10951,406,0.367588
2.10952,36,0.883794
2.10954,400,0.254169
2.11076,408,0.337389
2.11111,36,0.984545
2.1112,36,0.982407
2.11145,400,0.256078
2.1115,36,0.911665
2.11213,36,0.8864
2.11234,406,0.367252
2.11242,408,0.339039
2.11272,36,0.986154
2.11336,400,0.256377
2.11375,36,0.984956
2.11422,408,0.33919
2.11433,36,0.987763
2.11438,36,0.914548
2.11496,36,0.889232
2.11527,400,0.258286
2.11587,408,0.34084
2.11594,36,0.989372
2.1163,36,0.987506
2.11673,406,0.37164
2.11718,400,0.258585
2.11726,36,0.91743
2.11752,408,0.34084
2.11755,36,0.990981
2.11779,36,0.892065
2.11902,36,0.990232
2.11908,400,0.260494
2.11916,36,0.99259
2.11917,408,0.342491
2.11956,406,0.288522
2.12015,36,0.920312
2.12062,36,0.894897
2.12077,36,0.994199
2.12082,408,0.34234
2.12099,400,0.260794
2.1214,36,0.992606
2.12238,36,0.995808
2.12239,406,0.291354
2.12247,408,0.34399
2.12377,36,0.950326
2.12398,36,0.997417
2.12412,408,0.34399
2.12421,36,0.995416
